Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.18.20-13.107.5.93-58293-443-6,192.168.18.20,58293,13.107.5.93,443,6,06/09/2025 08:39:04 PM,14124,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,212.40441801189465,7062.0,9773.62992956046,13973.0,151.0,0,0,0,0,0,14124.0,7062.0,9773.62992956046,13973.0,151.0,0,0,0,0,0,60,0.0,212.40441801189465,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-58296-443-6,192.168.18.20,58296,13.107.5.93,443,6,06/09/2025 08:39:06 PM,194153,7,14,2056.0,6909.0,780.0,0.0,293.71428571428567,371.63903377951493,1412.0,0.0,493.4999999999999,625.3213020273904,46174.923900223024,108.16211956549732,9707.650000000001,17994.741893631624,68713.0,0.0,176903.0,29483.833333333332,28766.1588149455,69075.0,566.0,194153.0,14934.846153846154,31822.781443608797,116734.0,0.0,0,0,0,0,140,304,36.054039855165776,72.10807971033155,0.0,1412.0,407.5,546.5158691548629,298679.59523809527,0,1,0,0,0,0,0,0,2.0,426.9047619047619,293.7142857142857,493.5,0,0,0,0,0,0,7,2056,14,6909,-1,16384,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-58296-443-6,192.168.18.20,58296,13.107.5.93,443,6,06/09/2025 08:39:06 PM,4533,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,5294.506949040371,661.8133686300464,2266.5,1668.0648968190656,3446.0,1087.0,3446.0,3446.0,0.0,3446.0,3446.0,0,0,0,0,0,0,0,0,0,40,20,441.2089124200309,220.60445621001546,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-58297-443-6,192.168.18.20,58297,13.107.5.93,443,6,06/09/2025 08:39:07 PM,4274414,9,13,1484.0,6904.0,623.0,0.0,164.88888888888889,257.16213000967133,1412.0,0.0,531.0769230769231,636.6748858376701,1962.3742576175352,5.146904347590103,203543.52380952382,862628.2612723524,3967368.0,0.0,4249250.0,531156.25,1388635.7051801137,3967368.0,1387.0,256938.0,21411.5,34197.5189038886,116887.0,0.0,0,0,0,0,180,284,2.105551778559587,3.041352569030515,0.0,1412.0,364.695652173913,532.8099127850901,283886.40316205536,0,1,0,0,0,0,0,0,1.0,381.27272727272725,164.88888888888889,531.0769230769231,0,0,0,0,0,0,9,1484,13,6904,-1,16386,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-58297-443-6,13.107.5.93,443,192.168.18.20,58297,6,06/09/2025 08:39:12 PM,292,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6849.315068493151,292.0,0.0,292.0,292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3424.6575342465753,3424.6575342465753,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-58298-443-6,192.168.18.20,58298,13.107.5.93,443,6,06/09/2025 08:39:11 PM,4204557,9,13,1468.0,7213.0,607.0,0.0,163.11111111111111,253.6303631490345,1412.0,0.0,554.8461538461538,649.67361628152,2064.6646008128796,5.232418064495261,200217.0,861778.2137566486,3960451.0,109.0,4189504.0,523688.0,1388873.8127431571,3960451.0,1061.0,196582.0,16381.833333333332,32433.031346658507,115215.0,289.0,0,0,0,0,180,284,2.140534662748061,3.0918834017471992,0.0,1412.0,377.43478260869557,545.418007010716,297480.80237154145,0,1,0,0,0,0,0,0,1.0,394.59090909090907,163.11111111111111,554.8461538461538,0,0,0,0,0,0,9,1468,13,7213,-1,16386,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-58298-443-6,13.107.5.93,443,192.168.18.20,58298,6,06/09/2025 08:39:15 PM,507,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.7731755424065,507.0,0.0,507.0,507.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1972.3865877712033,1972.3865877712033,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-95.101.25.147-58303-80-6,192.168.18.20,58303,95.101.25.147,80,6,06/09/2025 08:39:27 PM,11928,3,3,154.0,187.0,154.0,0.0,51.33333333333333,88.91194145520237,187.0,0.0,62.333333333333336,107.96450033846003,28588.19584171697,503.0181086519115,2385.6,2874.5554960723925,5915.0,265.0,6482.0,3241.0,4156.373659814526,6180.0,302.0,11663.0,5831.5,1000.5560953789648,6539.0,5124.0,0,0,0,0,60,84,251.50905432595576,251.50905432595576,0.0,187.0,48.71428571428571,83.73910732291152,7012.2380952380945,0,1,0,0,0,0,0,0,1.0,56.833333333333336,51.333333333333336,62.333333333333336,0,0,0,0,0,0,3,154,3,187,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-95.101.25.147-58303-80-6,95.101.25.147,80,192.168.18.20,58303,6,06/09/2025 08:39:27 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.227.107.75-58299-443-6,192.168.18.20,58299,13.227.107.75,443,6,06/09/2025 08:39:16 PM,12483484,57,89,14984.0,57751.0,1412.0,0.0,262.8771929824561,436.1296117217351,1412.0,0.0,648.8876404494381,615.5672446503424,5826.498435853324,11.695452968097687,86092.99310344827,724570.2883269896,8727170.0,0.0,1.2470098E7,222680.32142857142,1160305.9622146706,8727170.0,0.0,3756163.0,42683.67045454545,66384.69639956609,241012.0,0.0,0,0,0,0,1140,1804,4.5660330080929326,7.129419960004754,0.0,1412.0,494.7959183673467,581.8064327495061,338498.72518870566,0,1,0,0,0,0,0,0,1.0,498.1849315068493,262.87719298245617,648.8876404494382,0,0,0,0,0,0,57,14984,89,57751,-1,247,27,0,0,0,0,0,0,0,0,0,No Label
