Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.13-43.23.2.124-0-0-0,134.221.96.13,0,43.23.2.124,0,0,06/09/2025 11:09:06 PM,6424439,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622622457774134,2141479.6666666665,1062877.3756301024,3200681.0,1074964.0,4275645.0,2137822.5,1503108.9055835241,3200681.0,1074964.0,0,0,0,0,0,0,0,0,0,0,0,0.46696684333060057,0.1556556144435335,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.4-184.19.0.41-0-0-0,134.221.96.4,0,184.19.0.41,0,0,06/09/2025 11:07:48 PM,544964,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.24422897659295,11847.04347826087,26128.876277199117,145132.0,202.0,544762.0,12105.822222222221,26364.44634634862,145132.0,313.0,0,0,0,0,0,0,0,0,0,0,0,84.4092453813463,1.8349835952466584,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,46,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.13-43.23.0.41-0-0-0,134.221.96.13,0,43.23.0.41,0,0,06/09/2025 11:08:51 PM,20422322,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8607090809752191,551954.6486486488,1596139.2961436708,5479466.0,311.0,2.041711E7,567141.9444444445,1616067.1169832018,5479466.0,311.0,0,0,0,0,0,0,0,0,0,0,0,1.8117430525285028,0.04896602844671629,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,37,0,1,0,-1,-1,0,0,2161067.5,2953164.296481403,4249270.0,72865.0,5348024.333333333,116206.32863288184,5479466.0,5258932.0,No Label
134.221.96.3-2.76.4.214-0-0-0,134.221.96.3,0,2.76.4.214,0,0,06/09/2025 11:07:47 PM,11978809,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4174037669354274,2994702.25,5988552.5171060255,1.1977531E7,95.0,1.1977743E7,3992581.0,6915169.547957302,1.1977531E7,95.0,0,0,0,0,0,0,0,0,0,0,0,0.3339230135483419,0.08348075338708548,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,1066.0,0.0,1066.0,1066.0,1.1977531E7,0.0,1.1977531E7,1.1977531E7,No Label
192.168.18.1-192.168.18.20-53-53084-17,192.168.18.20,53084,192.168.18.1,53,17,06/09/2025 11:08:47 PM,33162,0,2,0.0,169.0,0,0,0,0,138.0,31.0,84.5,75.66042558696059,5096.194439418612,60.30999336590074,33162.0,0.0,33162.0,33162.0,0,0,0,0,0,33162.0,33162.0,0.0,33162.0,33162.0,0,0,0,0,0,16,0.0,60.30999336590074,31.0,138.0,66.66666666666666,61.776478803289955,3816.333333333333,0,0,0,0,0,0,0,0,0.0,100.0,0.0,84.5,0,0,0,0,0,0,0,0,2,169,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.1-182.13.4.214-0-0-0,134.221.96.1,0,182.13.4.214,0,0,06/09/2025 11:08:05 PM,6820047,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5865062220245697,2273349.0,1982476.8744040874,4315163.0,356082.0,6463965.0,3231982.5,1531848.5535980703,4315163.0,2148802.0,0,0,0,0,0,0,0,0,0,0,0,0.43987966651842725,0.14662655550614243,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-35.143.0.47-0-0-0,134.221.96.12,0,35.143.0.47,0,0,06/09/2025 11:08:39 PM,434,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.294930875576,434.0,0.0,434.0,434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.147465437788,2304.147465437788,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.7-237.229.4.214-0-0-0,134.221.96.7,0,237.229.4.214,0,0,06/09/2025 11:08:39 PM,369,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5420.054200542005,369.0,0.0,369.0,369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2710.0271002710024,2710.0271002710024,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.1-192.168.18.20-53-57003-17,192.168.18.20,57003,192.168.18.1,53,17,06/09/2025 11:07:46 PM,30435,0,2,0.0,483.0,0,0,0,0,450.0,33.0,241.5,294.8635277547903,15869.88664366683,65.71381632988336,30435.0,0.0,30435.0,30435.0,0,0,0,0,0,30435.0,30435.0,0.0,30435.0,30435.0,0,0,0,0,0,16,0.0,65.71381632988336,33.0,450.0,172.0,240.75506225207394,57963.0,0,0,0,0,0,0,0,0,0.0,258.0,0.0,241.5,0,0,0,0,0,0,0,0,2,483,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
140.82.112.22-192.168.18.20-443-60088-6,192.168.18.20,60088,140.82.112.22,443,6,06/09/2025 11:07:51 PM,166753,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11.99378721822096,166753.0,0.0,166753.0,166753.0,0,0,0,0,0,166753.0,166753.0,0.0,166753.0,166753.0,0,0,0,0,0,52,0.0,11.99378721822096,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,348,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-215.8.0.20-0-0-0,134.221.96.9,0,215.8.0.20,0,0,06/09/2025 11:09:14 PM,3546562,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.229448124690897,253325.8571428571,568593.5572178692,2164875.0,184.0,3333371.0,256413.15384615387,591688.7919376545,2164875.0,184.0,0,0,0,0,0,0,0,0,0,0,0,3.947484916378171,0.28196320831272653,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,14,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.1-173.139.0.41-0-0-0,134.221.96.1,0,173.139.0.41,0,0,06/09/2025 11:08:27 PM,99009,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.300275732509167,49504.5,21106.430311637258,64429.0,34580.0,64429.0,64429.0,0.0,64429.0,64429.0,0,0,0,0,0,0,0,0,0,0,0,20.200183821672777,10.100091910836388,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.3-2.76.4.208-0-0-0,134.221.96.3,0,2.76.4.208,0,0,06/09/2025 11:07:47 PM,11977284,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16698276504088908,1.1977284E7,0.0,1.1977284E7,1.1977284E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08349138252044454,0.08349138252044454,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.1977284E7,0.0,1.1977284E7,1.1977284E7,No Label
134.221.96.13-43.23.2.123-0-0-0,134.221.96.13,0,43.23.2.123,0,0,06/09/2025 11:09:01 PM,1114929,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7938361994351208,1114929.0,0.0,1114929.0,1114929.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8969180997175604,0.8969180997175604,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.4-184.19.0.40-0-0-0,134.221.96.4,0,184.19.0.40,0,0,06/09/2025 11:07:49 PM,450837,43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.59624875509331,10484.581395348834,30184.344339434483,178104.0,148.0,450590.0,10728.333333333334,30507.364769092586,178104.0,148.0,0,0,0,0,0,0,0,0,0,0,0,95.37815219247754,2.218096562615757,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,43,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
