Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.18.20-13.227.107.95-58256-443-6,192.168.18.20,58256,13.227.107.95,443,6,06/09/2025 08:35:38 PM,17804,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,112.33430689732644,17804.0,0.0,17804.0,17804.0,0,0,0,0,0,17804.0,17804.0,0.0,17804.0,17804.0,0,0,0,0,0,40,0.0,112.33430689732644,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,297,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.189.173.17-58276-443-6,192.168.18.20,58276,20.189.173.17,443,6,06/09/2025 08:35:39 PM,3668224,16,17,5329.0,6942.0,1412.0,0.0,333.06249999999994,498.9249066743411,1412.0,0.0,408.3529411764706,599.9942646784707,3345.215559355154,8.996179077395492,114632.0,460831.158914888,2612405.0,0.0,3473697.0,231579.80000000002,664611.2798229397,2612754.0,0.0,1055819.0,65988.6875,91974.263600726,201819.0,0.0,0,0,0,0,320,364,4.361783795100845,4.634395282294648,0.0,1412.0,360.9117647058824,541.4545151521128,293172.9919786096,0,1,0,0,0,0,0,0,1.0,371.8484848484849,333.0625,408.3529411764706,0,0,0,0,0,0,16,5329,17,6942,-1,16383,9,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.72.205.209-58278-443-6,192.168.18.20,58278,20.72.205.209,443,6,06/09/2025 08:36:03 PM,1079722,11,10,1463.0,4321.0,966.0,0.0,132.99999999999997,286.06817369291537,1412.0,0.0,432.09999999999997,593.0683771707946,5356.9344701691725,19.449450877170232,53986.1,85325.57471726503,232161.0,127.0,891938.0,89193.8,96162.60311206685,232161.0,791.0,1067163.0,118573.66666666667,153909.99622506654,418608.0,383.0,0,0,0,0,220,224,10.187807602327265,9.26164327484297,0.0,1412.0,262.90909090909093,464.1909407099943,215473.2294372295,0,1,0,0,0,0,0,0,0.0,275.42857142857144,133.0,432.1,0,0,0,0,0,0,11,1463,10,4321,-1,49155,5,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.189.173.24-58279-443-6,192.168.18.20,58279,20.189.173.24,443,6,06/09/2025 08:36:06 PM,825061,8,10,4704.0,5158.0,1412.0,0.0,588.0,602.0524419493229,1412.0,0.0,515.8,634.4197348758943,11953.055592253178,21.816568714313245,48533.0,84353.84334160476,200490.0,0.0,431240.0,61605.71428571428,95215.96227824107,206683.0,0.0,825061.0,91673.44444444444,108651.85607493218,227893.0,0.0,0,0,0,0,160,224,9.696252761916996,12.120315952396247,0.0,1412.0,519.0526315789474,599.4078998556465,359289.83040935674,0,1,0,0,0,0,0,0,1.0,547.8888888888889,588.0,515.8,0,0,0,0,0,0,8,4704,10,5158,-1,16386,5,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.189.173.24-58279-443-6,192.168.18.20,58279,20.189.173.24,443,6,06/09/2025 08:36:06 PM,11583,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,2072.002072002072,259.000259000259,5791.5,6508.91792082217,10394.0,1189.0,1189.0,1189.0,0.0,1189.0,1189.0,0,0,0,0,0,0,0,0,0,40,20,172.666839333506,86.333419666753,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.89.179.10-58282-443-6,192.168.18.20,58282,13.89.179.10,443,6,06/09/2025 08:37:09 PM,835833,14,13,3523.0,4678.0,1412.0,0.0,251.6428571428572,496.19918567862635,1412.0,0.0,359.84615384615387,604.5025291033179,9811.768618850894,32.30310361041021,32147.423076923078,63629.94988284877,162882.0,0.0,677287.0,52099.0,77871.36148375302,173973.0,0.0,831834.0,69319.49999999999,83780.79888342826,175403.0,0.0,0,0,0,0,280,284,16.74975742762011,15.553346182790103,0.0,1412.0,292.8928571428571,535.8876567787605,287175.5806878307,0,1,0,0,0,0,0,0,0.0,303.74074074074076,251.64285714285714,359.84615384615387,0,0,0,0,0,0,14,3523,13,4678,-1,16386,8,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.89.179.10-58282-443-6,13.89.179.10,443,192.168.18.20,58282,6,06/09/2025 08:37:10 PM,10177,1,2,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,21.0,29.698484809834994,4126.952933084406,294.78235236317187,5088.5,7071.774918646662,10089.0,88.0,0,0,0,0,0,88.0,88.0,0.0,88.0,88.0,0,1,0,0,20,40,98.26078412105728,196.52156824211457,0.0,42.0,21.0,24.24871130596428,588.0,0,0,0,1,1,0,0,0,2.0,28.0,0.0,21.0,0,0,0,0,0,0,1,0,2,42,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.6-102.74.4.209-0-0-0,134.221.96.6,0,102.74.4.209,0,0,06/09/2025 08:35:37 PM,24732014,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20216711829453113,6183003.5,630988.6868243624,6751659.0,5614273.0,1.7980355E7,5993451.666666667,617770.749736772,6706308.0,5614273.0,0,0,0,0,0,0,0,0,0,0,0,0.1617336946356249,0.040433423658906224,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,6183003.5,630988.6868243624,6751659.0,5614273.0,No Label
134.221.96.13-80.94.0.44-0-0-0,134.221.96.13,0,80.94.0.44,0,0,06/09/2025 08:36:31 PM,42398654,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8019122493841432,1284807.696969697,2448824.683314458,6627324.0,71.0,4.2309717E7,1322178.65625,2478429.2436458897,6627324.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0.778326594990492,0.02358565439365127,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,33,0,1,0,-1,-1,0,0,177273.75,105201.68247189141,254640.0,31546.0,5911170.0,535139.8357351718,6627324.0,5346815.0,No Label
134.221.96.13-62.74.4.207-0-0-0,134.221.96.13,0,62.74.4.207,0,0,06/09/2025 08:36:16 PM,10881696,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6432820766174685,1813616.0,2038593.5285536447,4885144.0,283993.0,6983025.0,1396605.0,1972458.659241937,4885144.0,283993.0,0,0,0,0,0,0,0,0,0,0,0,0.5513846371006873,0.09189743951678121,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
