Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.18.20-52.191.219.104-58286-443-6,192.168.18.20,58286,52.191.219.104,443,6,06/09/2025 08:38:17 PM,799876,10,10,1280.0,4240.0,783.0,0.0,128.0,242.44632853937432,1412.0,0.0,424.0,594.0319856708054,6901.069665798198,25.00387560071811,42098.73684210526,56280.48052176025,126653.0,82.0,673223.0,74802.55555555556,68554.33377458918,168999.0,562.0,794638.0,88293.11111111111,86764.61867380684,225184.0,361.0,0,0,0,0,200,224,12.501937800359055,12.501937800359055,0.0,1412.0,262.8571428571429,459.10328747617194,210775.8285714286,0,1,0,0,0,0,0,0,1.0,276.0,128.0,424.0,0,0,0,0,0,0,10,1280,10,4240,-1,16381,5,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-52.191.219.104-58286-443-6,52.191.219.104,443,192.168.18.20,58286,6,06/09/2025 08:38:18 PM,429,1,2,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.0,21.0,29.698484809834994,97902.0979020979,6993.006993006993,214.5,77.07463914933368,269.0,160.0,0,0,0,0,0,160.0,160.0,0.0,160.0,160.0,0,1,0,0,20,40,2331.0023310023307,4662.004662004661,0.0,42.0,21.0,24.24871130596428,588.0,0,0,0,1,1,0,0,0,2.0,28.0,0.0,21.0,0,0,0,0,0,0,1,0,2,42,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
162.159.140.229-192.168.18.20-443-58287-6,192.168.18.20,58287,162.159.140.229,443,6,06/09/2025 08:38:18 PM,573036,15,11,4450.0,4782.0,1400.0,0.0,296.66666666666663,491.50362106886814,1412.0,0.0,434.7272727272728,569.2240491948827,16110.680655316595,45.37236753013772,22921.44,64243.35834354137,299851.0,0.0,560008.0,40000.57142857143,102276.7412319779,373587.0,0.0,384445.0,38444.5,92317.29701566104,299851.0,0.0,0,0,0,0,300,244,26.176365882771762,19.19600164736596,0.0,1412.0,341.9259259259259,513.8315292543272,264022.8404558405,0,1,0,0,0,0,0,0,0.0,355.0769230769231,296.6666666666667,434.72727272727275,0,0,0,0,0,0,15,4450,11,4782,-1,17,8,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.201.200.56-58281-443-6,192.168.18.20,58281,20.201.200.56,443,6,06/09/2025 08:38:20 PM,156236,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12.801146982769655,156236.0,0.0,156236.0,156236.0,0,0,0,0,0,156236.0,156236.0,0.0,156236.0,156236.0,0,0,0,0,0,40,0.0,12.801146982769655,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16383,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-58292-443-6,192.168.18.20,58292,13.107.5.93,443,6,06/09/2025 08:38:59 PM,180739,7,14,2044.0,6978.0,780.0,0.0,292.0,370.1931928061347,1412.0,0.0,498.4285714285714,627.3405055391449,49917.28403941595,116.18964362976446,9036.95,18525.35304720761,74490.0,34.0,164383.0,27397.166666666668,30670.88913883435,74722.0,271.0,180739.0,13903.000000000002,31732.134233297325,117165.0,74.0,0,0,0,0,140,304,38.72988120992149,77.45976241984297,0.0,1412.0,410.0909090909091,548.310383866909,300644.27705627703,0,1,0,0,0,0,0,0,2.0,429.6190476190476,292.0,498.42857142857144,0,0,0,0,0,0,7,2044,14,6978,-1,16384,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-58292-443-6,192.168.18.20,58292,13.107.5.93,443,6,06/09/2025 08:38:59 PM,2192,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,10948.905109489051,1368.6131386861314,1096.0,141.4213562373095,1196.0,996.0,1196.0,1196.0,0.0,1196.0,1196.0,0,0,0,0,0,0,0,0,0,40,20,912.4087591240876,456.2043795620438,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,252,1,0,0,0,0,0,0,0,0,0,No Label
134.221.96.8-179.84.4.207-0-0-0,134.221.96.8,0,179.84.4.207,0,0,06/09/2025 08:37:22 PM,5746307,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701240640292974,1436576.75,431930.6348766161,1760633.0,808396.0,3985674.0,1328558.0,458080.5692320948,1671774.0,808396.0,0,0,0,0,0,0,0,0,0,0,0,0.696099251223438,0.1740248128058595,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.4-40.94.4.207-0-0-0,134.221.96.4,0,40.94.4.207,0,0,06/09/2025 08:37:55 PM,15041631,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5318572168137883,2148804.4285714286,2071450.6919301634,5160483.0,56856.0,1.4984775E7,2497462.5,2031739.3967805763,5160483.0,374243.0,0,0,0,0,0,0,0,0,0,0,0,0.4653750647120648,0.06648215210172354,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,4719073.0,0.0,4719073.0,4719073.0,5160483.0,0.0,5160483.0,5160483.0,No Label
192.168.18.20-13.107.5.93-58291-443-6,192.168.18.20,58291,13.107.5.93,443,6,06/09/2025 08:38:58 PM,224550,8,13,1469.0,7215.0,608.0,0.0,183.625,263.3693427760447,1412.0,0.0,555.0,649.5440708681745,38672.9013582721,93.52037408149633,11227.5,20702.175658611344,75801.0,32.0,210245.0,30035.000000000004,29549.408161021885,76026.0,311.0,173050.0,14420.833333333332,32619.63237302829,116070.0,69.0,0,0,0,0,160,284,35.62680917390336,57.89356490759296,0.0,1412.0,394.7272727272727,551.823486427644,304509.1601731602,0,1,0,0,0,0,0,0,1.0,413.5238095238095,183.625,555.0,0,0,0,0,0,0,8,1469,13,7215,-1,16386,3,0,0,0,0,0,0,0,0,0,No Label
134.221.96.8-197.104.0.43-0-0-0,134.221.96.8,0,197.104.0.43,0,0,06/09/2025 08:37:31 PM,18742017,453,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.223646793192003,41373.10596026492,473837.0543683975,6688970.0,262.0,1.8739976E7,41460.123893805336,474358.45814425574,6688970.0,262.0,0,0,0,0,0,0,0,0,0,0,0,24.170290742986733,0.05335605020526873,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,453,0,1,0,-1,-1,0,0,358940.6666666667,69817.67286535217,437068.0,302655.0,5803789.333333333,770821.2838948685,6688970.0,5280534.0,No Label
