Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.3-26.118.0.39-0-0-0,134.221.96.3,0,26.118.0.39,0,0,09/09/2025 05:03:13 PM,12044,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.05778811026238,12044.0,0.0,12044.0,12044.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.02889405513119,83.02889405513119,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.12-144.216.4.214-0-0-0,134.221.96.12,0,144.216.4.214,0,0,09/09/2025 05:02:53 PM,5032722,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5895970411240679,718960.2857142858,1898050.8659726619,5023333.0,421.0,5030866.0,838477.6666666667,2050153.0458104506,5023333.0,421.0,0,0,0,0,0,0,0,0,0,0,0,1.3908974109835592,0.19869963014050848,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,9389.0,0.0,9389.0,9389.0,5023333.0,0.0,5023333.0,5023333.0,No Label
134.221.96.3-26.118.4.214-0-0-0,134.221.96.3,0,26.118.4.214,0,0,09/09/2025 05:03:13 PM,70570,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.85163667280715,17642.5,22564.441561891133,47739.0,156.0,70104.0,23368.0,23812.66329077871,47739.0,156.0,0,0,0,0,0,0,0,0,0,0,0,56.68130933824572,14.17032733456143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.6-198.29.0.40-0-0-0,134.221.96.6,0,198.29.0.40,0,0,09/09/2025 05:02:54 PM,382086,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.492601142151244,23880.375,84430.44918659382,339956.0,390.0,381320.0,25421.333333333336,87160.61472417021,339956.0,390.0,0,0,0,0,0,0,0,0,0,0,0,41.87538931026,2.61721183189125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-239.81.0.39-0-0-0,134.221.96.9,0,239.81.0.39,0,0,09/09/2025 05:02:54 PM,15120,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.1640211640213,687.2727272727274,961.8048105028864,4728.0,303.0,10392.0,494.85714285714283,340.6950668433997,1727.0,303.0,0,0,0,0,0,0,0,0,0,0,0,1455.026455026455,66.13756613756614,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,22,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-125.198.0.41-0-0-0,134.221.96.0,0,125.198.0.41,0,0,09/09/2025 05:03:13 PM,380074,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2621331635418365,380074.0,0.0,380074.0,380074.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6310665817709182,2.6310665817709182,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.8-22.179.0.39-0-0-0,134.221.96.8,0,22.179.0.39,0,0,09/09/2025 05:03:12 PM,38817,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.523816884354794,38817.0,0.0,38817.0,38817.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.761908442177397,25.761908442177397,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.6-198.29.0.46-0-0-0,134.221.96.6,0,198.29.0.46,0,0,09/09/2025 05:02:54 PM,73179,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.99536752346985,36589.5,5786.254790449519,40681.0,32498.0,32498.0,32498.0,0.0,32498.0,32498.0,0,0,0,0,0,0,0,0,0,0,0,27.330245015646568,13.665122507823284,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.4-179.10.0.41-0-0-0,134.221.96.4,0,179.10.0.41,0,0,09/09/2025 05:03:12 PM,1637,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.7470983506414,1637.0,0.0,1637.0,1637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.8735491753207,610.8735491753207,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.15-169.214.0.46-0-0-0,134.221.96.15,0,169.214.0.46,0,0,09/09/2025 05:03:02 PM,3419767,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7545054970119311,683953.4,1383208.862072283,3157028.0,34057.0,3368741.0,842185.2500000001,1544055.3376711977,3157028.0,34057.0,0,0,0,0,0,0,0,0,0,0,0,1.4620879141766092,0.2924175828353218,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-239.81.0.41-0-0-0,134.221.96.9,0,239.81.0.41,0,0,09/09/2025 05:02:54 PM,3894813,137,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4317395982811,28429.29197080292,283352.5731772936,3319030.0,298.0,3893238.0,28626.749999999993,284390.63019374653,3319030.0,298.0,0,0,0,0,0,0,0,0,0,0,0,35.17498786206167,0.25675173621942826,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,137,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-239.81.0.44-0-0-0,134.221.96.9,0,239.81.0.44,0,0,09/09/2025 05:02:54 PM,3670611,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544868415639794,3670611.0,0.0,3670611.0,3670611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272434207819897,0.272434207819897,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.5-100.91.0.41-0-0-0,134.221.96.5,0,100.91.0.41,0,0,09/09/2025 05:03:09 PM,165549,64,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.63299687705756,2586.7031250000005,2471.12201673195,11819.0,320.0,153800.0,2441.269841269842,2197.60054785822,11819.0,320.0,0,0,0,0,0,0,0,0,0,0,0,386.5924892327951,6.040507644262424,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,64,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.8-22.179.4.214-0-0-0,134.221.96.8,0,22.179.4.214,0,0,09/09/2025 05:03:12 PM,204383,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.356649036367994,40876.6,54637.839793498424,108075.0,170.0,203911.0,50977.75,57447.10472179313,108075.0,170.0,0,0,0,0,0,0,0,0,0,0,0,24.46387419697333,4.892774839394666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.1-29.8.0.40-0-0-0,134.221.96.1,0,29.8.0.40,0,0,09/09/2025 05:02:54 PM,465531,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96169320625265,24501.631578947377,101591.85861202468,443980.0,356.0,465136.0,25840.888888888894,104364.43178868538,443980.0,356.0,0,0,0,0,0,0,0,0,0,0,0,40.81360854594001,2.1480846603126325,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,19,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-239.81.0.47-0-0-0,134.221.96.9,0,239.81.0.47,0,0,09/09/2025 05:02:54 PM,320426,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.241690749190141,320426.0,0.0,320426.0,320426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1208453745950706,3.1208453745950706,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.8-22.179.0.41-0-0-0,134.221.96.8,0,22.179.0.41,0,0,09/09/2025 05:03:12 PM,632585,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.742445679236782,316292.5,446780.46994525177,632214.0,371.0,371.0,371.0,0.0,371.0,371.0,0,0,0,0,0,0,0,0,0,0,0,3.161630452824522,1.580815226412261,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.11-30.224.0.42-0-0-0,134.221.96.11,0,30.224.0.42,0,0,09/09/2025 05:03:16 PM,42850,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.02333722287048,8570.0,6897.783629543624,16922.0,3039.0,27595.0,6898.75,6694.678104036569,16922.0,3039.0,0,0,0,0,0,0,0,0,0,0,0,116.68611435239207,23.337222870478413,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-239.81.4.214-0-0-0,134.221.96.9,0,239.81.4.214,0,0,09/09/2025 05:02:54 PM,4108153,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736735705802584,1369384.3333333333,2093008.9591581621,3778738.0,550.0,4107603.0,2053801.5,2439428.592532378,3778738.0,328865.0,0,0,0,0,0,0,0,0,0,0,0,0.7302551779351938,0.2434183926450646,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.3-26.118.0.41-0-0-0,134.221.96.3,0,26.118.0.41,0,0,09/09/2025 05:03:13 PM,121310,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4866870002473,121310.0,0.0,121310.0,121310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24334350012365,8.24334350012365,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.15-169.214.0.40-0-0-0,134.221.96.15,0,169.214.0.40,0,0,09/09/2025 05:03:02 PM,3432967,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.195262581900728,100969.61764705887,528137.3813202,3086293.0,271.0,3431956.0,103998.66666666669,536026.0482908378,3086293.0,271.0,0,0,0,0,0,0,0,0,0,0,0,9.903969365274994,0.2912932166257351,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,34,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
