Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.18.20-40.79.141.154-50710-443-6,192.168.18.20,50710,40.79.141.154,443,6,09/09/2025 05:01:38 PM,201634,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.918962079807969,201634.0,0.0,201634.0,201634.0,0,0,0,0,0,201634.0,201634.0,0.0,201634.0,201634.0,0,0,0,0,0,40,0.0,9.918962079807969,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.52.64.201-50735-443-6,192.168.18.20,50735,20.52.64.201,443,6,09/09/2025 05:01:44 PM,1043632,9,10,4660.0,5157.0,1412.0,0.0,517.7777777777778,592.7505330612909,1412.0,0.0,515.7,634.4287106435906,9406.572431661736,18.20565103408098,57979.55555555556,92562.20791142521,229680.0,0.0,728233.0,91029.125,125390.72057651008,271933.0,0.0,1043632.0,115959.11111111111,111288.91054642915,230279.0,0.0,0,0,0,0,180,224,8.623729437196253,9.581921596884726,0.0,1412.0,490.84999999999997,593.2496833898063,351945.1868421053,0,1,0,0,0,0,0,0,1.0,516.6842105263158,517.7777777777778,515.7,0,0,0,0,0,0,9,4660,10,5157,-1,16383,5,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.52.64.201-50735-443-6,192.168.18.20,50735,20.52.64.201,443,6,09/09/2025 05:01:45 PM,1092,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,21978.021978021978,2747.252747252747,546.0,451.1341263970173,865.0,227.0,227.0,227.0,0.0,227.0,227.0,0,0,0,0,0,0,0,0,0,40,20,1831.5018315018312,915.7509157509156,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-52.168.117.175-50736-443-6,192.168.18.20,50736,52.168.117.175,443,6,09/09/2025 05:01:46 PM,5524623,16,17,7362.0,6942.0,1412.0,0.0,460.125,587.3190927142304,1412.0,0.0,408.3529411764706,600.9009840623152,2589.1359464709176,5.973258265767637,172644.46875,831400.9009324887,4720886.0,0.0,5367957.0,357863.8,1227276.0612054765,4788026.0,0.0,803737.0,50233.56249999999,65389.60435927487,156237.0,0.0,0,0,0,0,320,364,2.896125219766127,3.07713304600151,0.0,1412.0,420.70588235294105,581.4276332370366,338058.092691622,0,1,0,0,0,0,0,0,1.0,433.45454545454544,460.125,408.3529411764706,0,0,0,0,0,0,16,7362,17,6942,-1,16381,10,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.52.64.201-50737-443-6,192.168.18.20,50737,20.52.64.201,443,6,09/09/2025 05:01:52 PM,845077,7,10,4682.0,5157.0,1412.0,0.0,668.8571428571428,596.0107461479278,1412.0,0.0,515.7,634.4287106435906,11642.72604744893,20.116510093163107,52817.3125,91256.30291051591,207039.0,0.0,417147.0,69524.5,107049.00937000771,207736.0,0.0,845077.0,93897.44444444444,106932.64969960194,208197.0,0.0,0,0,0,0,140,224,8.283268861890692,11.833241231272417,0.0,1412.0,546.6111111111112,602.2906410860701,362754.0163398693,0,1,0,0,0,0,0,0,1.0,578.7647058823529,668.8571428571429,515.7,0,0,0,0,0,0,7,4682,10,5157,-1,16386,5,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.52.64.201-50737-443-6,192.168.18.20,50737,20.52.64.201,443,6,09/09/2025 05:01:53 PM,813,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,29520.295202952027,3690.0369003690034,406.5,392.44426355853386,684.0,129.0,129.0,129.0,0.0,129.0,129.0,0,0,0,0,0,0,0,0,0,40,20,2460.0246002460026,1230.0123001230013,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-52.168.117.175-50738-443-6,192.168.18.20,50738,52.168.117.175,443,6,09/09/2025 05:01:52 PM,9620482,16,16,7298.0,6942.0,1412.0,0.0,456.125,586.5057970727996,1412.0,0.0,433.875,611.0176074931611,1480.175317619221,3.3262366688072382,310338.12903225806,1594058.841103024,8895742.0,0.0,9495428.0,633028.5333333333,2291322.951932257,8912195.0,0.0,724740.0,48316.00000000001,59470.58092512153,128716.0,0.0,0,0,0,0,320,344,1.6631183344036191,1.6631183344036191,0.0,1412.0,431.5151515151516,585.1270760063643,342373.6950757576,0,1,0,0,0,0,0,0,1.0,445.0,456.125,433.875,0,0,0,0,0,0,16,7298,16,6942,-1,16386,10,0,0,0,0,0,0,0,0,0,No Label
134.221.96.4-98.42.4.214-0-0-0,134.221.96.4,0,98.42.4.214,0,0,09/09/2025 05:01:33 PM,58273,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9636366756474,11654.6,15482.837217383641,31796.0,93.0,57860.0,14465.0,16339.176131820926,31796.0,93.0,0,0,0,0,0,0,0,0,0,0,0,85.80303056303948,17.160606112607898,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.6-60.75.4.214-0-0-0,134.221.96.6,0,60.75.4.214,0,0,09/09/2025 05:01:54 PM,93663,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.70629811131397,31221.0,49700.895977839275,88556.0,385.0,93278.0,46639.0,59279.58989399303,88556.0,4722.0,0,0,0,0,0,0,0,0,0,0,0,32.02972358348548,10.676574527828492,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.4-98.42.0.39-0-0-0,134.221.96.4,0,98.42.0.39,0,0,09/09/2025 05:01:33 PM,591,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3384.09475465313,591.0,0.0,591.0,591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692.047377326565,1692.047377326565,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-52.168.117.175-50736-443-6,52.168.117.175,443,192.168.18.20,50736,6,09/09/2025 05:01:52 PM,58,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,58.0,0.0,58.0,58.0,0,0,0,0,0,58.0,58.0,0.0,58.0,58.0,0,0,0,0,0,40,0.0,34482.75862068965,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
