Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.18.20-72.154.7.106-51905-443-6,72.154.7.106,443,192.168.18.20,51905,6,07/09/2025 06:10:37 PM,1350792,7,12,3224.0,973.0,1412.0,0.0,460.5714285714286,571.551064252022,300.0,0.0,81.08333333333333,105.28442717733998,3107.066076790505,14.06582212509402,75043.99999999999,150029.34368708165,511516.0,0.0,1129832.0,188305.3333333333,361228.98105643,901827.0,0.0,1350792.0,122799.27272727274,178455.57264545755,511516.0,210.0,0,0,0,0,140,264,5.182144993455691,8.883677131638327,0.0,1412.0,209.85000000000002,381.47860186937163,145525.92368421055,0,1,0,0,1,0,0,0,1.0,220.89473684210526,460.57142857142856,81.08333333333333,0,0,0,0,0,0,7,3224,12,973,-1,253,6,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-72.154.7.106-51905-443-6,72.154.7.106,443,192.168.18.20,51905,6,07/09/2025 06:10:39 PM,28614,2,3,634.0,0.0,634.0,0.0,317.0,448.3056992722711,0.0,0.0,0.0,0.0,22156.98609072482,174.73963793947019,7153.5,14177.077096496301,28419.0,0.0,28614.0,28614.0,0.0,28614.0,28614.0,195.0,97.5,14.849242404917497,108.0,87.0,0,0,0,0,40,84,69.89585517578807,104.84378276368211,0.0,634.0,105.66666666666666,258.82941615408913,66992.66666666666,0,0,0,0,1,0,0,0,1.0,126.8,317.0,0.0,0,0,0,0,0,0,2,634,3,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-95.101.25.147-51915-80-6,192.168.18.20,51915,95.101.25.147,80,6,07/09/2025 06:10:39 PM,53467,3,6,154.0,187.0,154.0,0.0,51.333333333333336,88.91194145520237,187.0,0.0,31.166666666666664,76.34243031674238,6377.76572465259,168.328127630127,6683.375,9712.330424149353,25463.0,0.0,6497.0,3248.5,1195.7175669864519,4094.0,2403.0,53467.0,10693.4,11988.711432009697,27958.0,0.0,0,0,0,0,72,156,56.109375876708995,112.21875175341799,0.0,187.0,34.099999999999994,72.30867475237287,5228.544444444445,0,1,0,0,0,0,0,0,2.0,37.888888888888886,51.333333333333336,31.166666666666668,0,0,0,0,0,0,3,154,6,187,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-95.101.25.147-51915-80-6,192.168.18.20,51915,95.101.25.147,80,6,07/09/2025 06:10:39 PM,15541,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.691847371469,15541.0,0.0,15541.0,15541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,64.3459236857345,64.3459236857345,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-44.232.158.137-51918-443-6,192.168.18.20,51918,44.232.158.137,443,6,07/09/2025 06:10:40 PM,944290,8,11,780.0,6611.0,517.0,0.0,97.5,177.00363192399672,1412.0,0.0,601.0,676.209287129362,7827.044657891114,20.120937423884612,52460.55555555555,98460.92852510654,253365.0,0.0,732164.0,104594.85714285716,126440.09415586045,253512.0,719.0,939005.0,93900.5,120448.73420141127,254100.0,0.0,0,0,0,0,160,244,8.471973652161942,11.64896377172267,0.0,1412.0,369.55,567.0709112809902,321569.41842105263,0,1,0,0,0,0,0,0,1.0,389.0,97.5,601.0,0,0,0,0,0,0,8,780,11,6611,-1,110,4,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-44.232.158.137-51918-443-6,44.232.158.137,443,192.168.18.20,51918,6,07/09/2025 06:10:41 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,110,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-4.153.191.4-51919-443-6,192.168.18.20,51919,4.153.191.4,443,6,07/09/2025 06:10:40 PM,706085,14,19,3242.0,12305.0,1412.0,0.0,231.57142857142856,412.91863871445935,1412.0,0.0,647.6315789473684,676.6009172101311,22018.59549487668,46.73658270604814,22065.15625,48086.60138052632,158747.0,0.0,547060.0,42081.53846153846,57330.93903907875,142461.0,0.0,699985.0,38888.055555555555,72345.73197661371,207897.0,0.0,0,0,0,0,280,404,19.827641148020422,26.908941558027717,0.0,1412.0,457.2647058823529,604.7160269597888,365681.473262032,0,1,0,0,0,0,0,0,1.0,471.1212121212121,231.57142857142858,647.6315789473684,0,0,0,0,0,0,14,3242,19,12305,-1,63,7,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.42.73.28-51917-443-6,192.168.18.20,51917,20.42.73.28,443,6,07/09/2025 06:10:40 PM,1513366,13,11,3520.0,4678.0,1412.0,0.0,270.7692307692308,511.0158434996828,1412.0,0.0,425.2727272727273,638.671604333415,5417.063684528395,15.858688512891131,65798.52173913043,129985.94117612368,591612.0,0.0,1366271.0,113855.91666666666,171152.28236093163,591612.0,0.0,1483182.0,148318.19999999998,222868.94197153425,727650.0,0.0,0,0,0,0,260,244,8.590122944482696,7.268565568408436,0.0,1412.0,327.91999999999996,557.7822842890106,311121.07666666666,0,1,0,0,0,0,0,0,0.0,341.5833333333333,270.7692307692308,425.27272727272725,0,0,0,0,0,0,13,3520,11,4678,-1,16386,8,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.42.73.28-51917-443-6,20.42.73.28,443,192.168.18.20,51917,6,07/09/2025 06:10:42 PM,0,1,1,0.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,0,0,1,1,0,0,0,1.0,42.0,0.0,42.0,0,0,0,0,0,0,1,0,1,42,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-4.153.191.4-51921-443-6,192.168.18.20,51921,4.153.191.4,443,6,07/09/2025 06:10:41 PM,908578,14,19,3242.0,12269.0,1412.0,0.0,231.5714285714286,412.91863871445935,1412.0,0.0,645.7368421052631,676.7093452965578,17071.731871121687,36.32049202159859,28393.062499999993,60690.69798254812,262653.0,0.0,645718.0,49670.61538461539,58458.441206180054,167045.0,0.0,901157.0,50064.277777777796,93115.62062473764,262653.0,0.0,0,0,0,0,280,404,15.408693584920613,20.911798436677973,0.0,1412.0,456.2058823529412,604.4394738434171,365347.0775401069,0,1,0,0,0,0,0,0,1.0,470.030303030303,231.57142857142858,645.7368421052631,0,0,0,0,0,0,14,3242,19,12269,-1,63,7,0,0,0,0,0,0,0,0,0,No Label
