Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.18.20-34.120.52.64-51996-443-6,192.168.18.20,51996,34.120.52.64,443,6,07/09/2025 06:12:37 PM,107371,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18.627003567071185,107371.0,0.0,107371.0,107371.0,0,0,0,0,0,107371.0,107371.0,0.0,107371.0,107371.0,0,0,0,0,0,40,0.0,18.627003567071185,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1043,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52001-443-6,192.168.18.20,52001,13.107.5.93,443,6,07/09/2025 06:12:41 PM,262457,6,14,2044.0,6977.0,780.0,0.0,340.6666666666667,380.2060844682351,1412.0,0.0,498.3571428571428,627.3929706017111,34371.344639312345,76.20295896089645,13813.526315789477,18488.915923897097,61827.0,0.0,180558.0,36111.6,22404.16829074447,73740.0,14460.0,262457.0,20188.999999999996,33672.21869979266,114286.0,0.0,0,0,0,0,120,304,22.860887688268935,53.342071272627514,0.0,1412.0,429.57142857142856,553.9884991070276,306903.25714285707,0,1,0,0,0,0,0,0,2.0,451.05,340.6666666666667,498.35714285714283,0,0,0,0,0,0,6,2044,14,6977,-1,16384,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52001-443-6,192.168.18.20,52001,13.107.5.93,443,6,07/09/2025 06:12:41 PM,19589,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,1225.1773954770536,153.1471744346317,9794.5,3739.8877656956497,12439.0,7150.0,7150.0,7150.0,0.0,7150.0,7150.0,0,0,0,0,0,0,0,0,0,40,20,102.09811628975446,51.04905814487723,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,255,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.89.179.13-51932-443-6,192.168.18.20,51932,13.89.179.13,443,6,07/09/2025 06:12:42 PM,202081,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.897021491382167,202081.0,0.0,202081.0,202081.0,0,0,0,0,0,202081.0,202081.0,0.0,202081.0,202081.0,0,0,0,0,0,40,0.0,9.897021491382167,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52003-443-6,192.168.18.20,52003,13.107.5.93,443,6,07/09/2025 06:12:43 PM,262781,6,14,2056.0,6931.0,780.0,0.0,342.66666666666663,381.5880850690528,1412.0,0.0,495.0714285714285,579.11410650376,34199.58063939174,76.1090033145471,13830.57894736842,20948.99399418552,74534.0,0.0,167077.0,33415.4,25322.553806833937,71973.0,1274.0,262781.0,20213.923076923074,35570.141152052274,119829.0,0.0,0,0,0,0,120,304,22.832700994364128,53.27630232018297,0.0,1412.0,427.95238095238096,518.5437759910417,268887.64761904767,0,1,0,0,0,0,0,0,2.0,449.35,342.6666666666667,495.07142857142856,0,0,0,0,0,0,6,2056,14,6931,-1,16384,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52003-443-6,192.168.18.20,52003,13.107.5.93,443,6,07/09/2025 06:12:43 PM,6531,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,3674.7818098300413,459.34772622875516,3265.5,1734.532934250601,4492.0,2039.0,4492.0,4492.0,0.0,4492.0,4492.0,0,0,0,0,0,0,0,0,0,40,20,306.23181748583676,153.11590874291838,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,255,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-51999-443-6,192.168.18.20,51999,13.107.5.93,443,6,07/09/2025 06:12:40 PM,4799056,9,13,1468.0,7213.0,607.0,0.0,163.11111111111111,253.63036314903448,1412.0,0.0,554.8461538461538,649.67361628152,1808.89741649191,4.584234899530241,228526.4761904762,947924.1201535396,4363234.0,0.0,4773464.0,596683.0,1522358.6805079808,4363234.0,23092.0,435491.0,36290.91666666667,55853.09917576534,151801.0,0.0,0,0,0,0,180,284,1.8753688225350984,2.7088660769951423,0.0,1412.0,377.4347826086957,545.418007010716,297480.8023715415,0,1,0,0,0,0,0,0,1.0,394.59090909090907,163.11111111111111,554.8461538461538,0,0,0,0,0,0,9,1468,13,7213,-1,16386,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-51999-443-6,13.107.5.93,443,192.168.18.20,51999,6,07/09/2025 06:12:45 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52000-443-6,192.168.18.20,52000,13.107.5.93,443,6,07/09/2025 06:12:40 PM,4815328,9,13,1469.0,7214.0,608.0,0.0,163.2222222222222,253.84925535530814,1412.0,0.0,554.9230769230769,649.6087875968713,1803.2001143016632,4.5687438114288375,229301.33333333337,870983.2095640153,4015347.0,0.0,4786095.0,598261.875,1384584.5581179564,4015347.0,17062.0,798967.0,66580.58333333333,123635.35946738209,411815.0,0.0,0,0,0,0,180,284,1.869031559220888,2.699712252207949,0.0,1412.0,377.5217391304348,545.4098433592867,297471.8972332016,0,1,0,0,0,0,0,0,1.0,394.6818181818182,163.22222222222223,554.9230769230769,0,0,0,0,0,0,9,1469,13,7214,-1,16386,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52000-443-6,13.107.5.93,443,192.168.18.20,52000,6,07/09/2025 06:12:45 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52005-443-6,192.168.18.20,52005,13.107.5.93,443,6,07/09/2025 06:12:47 PM,4246420,8,13,1476.0,6906.0,615.0,0.0,184.5,264.9873312335624,1412.0,0.0,531.2307692307692,636.5491803265157,1973.8980129144081,4.9453421941305855,212321.0,895875.2192534521,4017614.0,0.0,4221047.0,603006.7142857143,1506040.8621950594,4017614.0,528.0,228693.0,19057.75,33235.73899263207,113490.0,0.0,0,0,0,0,160,284,1.8839398834783183,3.061402310652267,0.0,1412.0,381.0,539.0170065344258,290539.3333333333,0,1,0,0,0,0,0,0,1.0,399.14285714285717,184.5,531.2307692307693,0,0,0,0,0,0,8,1476,13,6906,-1,16386,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52005-443-6,13.107.5.93,443,192.168.18.20,52005,6,07/09/2025 06:12:51 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52006-443-6,192.168.18.20,52006,13.107.5.93,443,6,07/09/2025 06:12:48 PM,4225560,8,13,1484.0,6904.0,623.0,0.0,185.5,266.85255425850005,1412.0,0.0,531.0769230769231,636.6748858376701,1985.0623349331213,4.969755488029989,211278.0,893818.6040824474,4007844.0,0.0,4205821.0,600831.5714285714,1502647.4930732376,4007844.0,399.0,217528.0,18127.333333333336,33395.134423318545,116922.0,0.0,0,0,0,0,160,284,1.8932401859161863,3.076515302113803,0.0,1412.0,381.27272727272725,539.2434013388072,290783.44588744594,0,1,0,0,0,0,0,0,1.0,399.42857142857144,185.5,531.0769230769231,0,0,0,0,0,0,8,1484,13,6904,-1,16386,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52006-443-6,13.107.5.93,443,192.168.18.20,52006,6,07/09/2025 06:12:52 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52007-443-6,192.168.18.20,52007,13.107.5.93,443,6,07/09/2025 06:12:49 PM,4246212,8,13,1468.0,7214.0,607.0,0.0,183.5,263.1392895678745,1412.0,0.0,554.9230769230769,649.6087875968713,2044.6459102842723,4.945584440908744,212310.59999999998,892992.3941638379,4005295.0,0.0,4226620.0,603802.8571428572,1500261.0136681136,4005295.0,302.0,240772.0,20064.333333333332,33598.03589046493,112485.0,0.0,0,0,0,0,160,284,1.8840321679652359,3.0615522729435085,0.0,1412.0,394.63636363636357,551.834822202868,304521.670995671,0,1,0,0,0,0,0,0,1.0,413.42857142857144,183.5,554.9230769230769,0,0,0,0,0,0,8,1468,13,7214,-1,16386,3,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-13.107.5.93-52007-443-6,13.107.5.93,443,192.168.18.20,52007,6,07/09/2025 06:12:54 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-95.101.25.149-52010-80-6,192.168.18.20,52010,95.101.25.149,80,6,07/09/2025 06:12:54 PM,35497,2,5,147.0,187.0,147.0,0.0,73.5,103.94469683442249,187.0,0.0,37.4,83.62894235849214,9409.24585176212,197.19976336028395,5916.166666666666,9507.740455369332,22359.0,0.0,151.0,151.0,0.0,151.0,151.0,35497.0,8874.25,11036.91044858116,22770.0,0.0,0,0,0,0,40,124,56.3427895315097,140.85697382877427,0.0,187.0,41.75,78.04165554369025,6090.5,0,1,0,0,0,0,0,0,2.0,47.714285714285715,73.5,37.4,0,0,0,0,0,0,2,147,5,187,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-95.101.25.147-52011-80-6,192.168.18.20,52011,95.101.25.147,80,6,07/09/2025 06:12:54 PM,38283,3,6,147.0,187.0,147.0,0.0,49.0,84.870489570875,187.0,0.0,31.166666666666664,76.34243031674238,8724.499124937962,235.0912937857535,4785.375,9327.746258762465,25936.0,0.0,26253.0,13126.5,18344.471224322602,26098.0,155.0,38283.0,7656.6,11440.152547059852,26399.0,0.0,0,0,0,0,72,156,78.36376459525115,156.7275291905023,0.0,187.0,33.400000000000006,71.0417717496779,5046.933333333333,0,1,0,0,0,0,0,0,2.0,37.111111111111114,49.0,31.166666666666668,0,0,0,0,0,0,3,147,6,187,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-95.101.25.147-52011-80-6,192.168.18.20,52011,95.101.25.147,80,6,07/09/2025 06:12:55 PM,47,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21276.595744680853,21276.595744680853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.18.20-20.201.200.56-52009-443-6,192.168.18.20,52009,20.201.200.56,443,6,07/09/2025 06:12:54 PM,755817,12,13,3055.0,6586.0,1412.0,0.0,254.58333333333331,441.5035176084173,1412.0,0.0,506.6153846153845,646.7205138828697,12755.733199967717,33.076789752016694,31492.375,63051.32023085052,171589.0,0.0,524373.0,47670.27272727273,75747.63134130454,168463.0,0.0,755817.0,62984.75,83896.01115680487,187813.0,0.0,0,0,0,0,240,284,15.876859080968012,17.19993067104868,0.0,1412.0,370.8076923076924,555.0679972205761,308100.4815384615,0,1,0,0,0,0,0,0,1.0,385.64,254.58333333333334,506.61538461538464,0,0,0,0,0,0,12,3055,13,6586,-1,16386,8,0,0,0,0,0,0,0,0,0,No Label
